State FIPS,R County FIPS Code,R State Name,R County,R Metropolitan Statistical Area FIPS Code,R  Metropolitan Statistical Area of County,State FIPS Code,County FIPS Code,State Name,County,Metropolitan Statistical Area FIPS Code,Metropolitan Statistical Area of County,travel_mode,workers_in
6,99,California,Stanislaus County,33700,"Modesto, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,3001
6,99,California,Stanislaus County,33700,"Modesto, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,1037
6,99,California,Stanislaus County,33700,"Modesto, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Public transportation,133
6,99,California,Stanislaus County,33700,"Modesto, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,99
6,101,California,Sutter County,49700,"Yuba City, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,57
6,101,California,Sutter County,49700,"Yuba City, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,88
6,101,California,Sutter County,49700,"Yuba City, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,15
6,101,California,Sutter County,49700,"Yuba City, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,49
6,101,California,Sutter County,49700,"Yuba City, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,18
6,107,California,Tulare County,47300,"Visalia-Porterville, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,20
6,107,California,Tulare County,47300,"Visalia-Porterville, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,8
6,107,California,Tulare County,47300,"Visalia-Porterville, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,16
6,107,California,Tulare County,47300,"Visalia-Porterville, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,39
6,107,California,Tulare County,47300,"Visalia-Porterville, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,133
6,107,California,Tulare County,47300,"Visalia-Porterville, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,8
6,107,California,Tulare County,47300,"Visalia-Porterville, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,7
6,111,California,Ventura County,37100,"Oxnard-Thousand Oaks-Ventura, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,56
6,111,California,Ventura County,37100,"Oxnard-Thousand Oaks-Ventura, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,11
6,111,California,Ventura County,37100,"Oxnard-Thousand Oaks-Ventura, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,22
6,111,California,Ventura County,37100,"Oxnard-Thousand Oaks-Ventura, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,5
6,111,California,Ventura County,37100,"Oxnard-Thousand Oaks-Ventura, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,208
6,111,California,Ventura County,37100,"Oxnard-Thousand Oaks-Ventura, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,25
6,111,California,Ventura County,37100,"Oxnard-Thousand Oaks-Ventura, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,27
6,111,California,Ventura County,37100,"Oxnard-Thousand Oaks-Ventura, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Drove alone,31
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,397
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,113
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,105
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,9
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,502
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,99
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,40
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,67
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,55,California,Napa,34900,"Napa, CA", Drove alone,259
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,55,California,Napa,34900,"Napa, CA", Carpooled,6
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,55,California,Napa,34900,"Napa, CA",Other travel mode,16
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,209
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,142
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,165
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,9
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,256
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,16
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Public transportation,8
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,31
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Drove alone,87
6,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Carpooled,12
6,115,California,Yuba County,49700,"Yuba City, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,16
6,115,California,Yuba County,49700,"Yuba City, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,19
6,115,California,Yuba County,49700,"Yuba City, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,36
6,115,California,Yuba County,49700,"Yuba City, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,17
6,115,California,Yuba County,49700,"Yuba City, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,14
6,115,California,Yuba County,49700,"Yuba City, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,31
36,1,New York,Albany County,10580,"Albany-Schenectady-Troy, NY",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,35
36,1,New York,Albany County,10580,"Albany-Schenectady-Troy, NY",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,26
36,1,New York,Albany County,10580,"Albany-Schenectady-Troy, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,63
36,1,New York,Albany County,10580,"Albany-Schenectady-Troy, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,18
36,1,New York,Albany County,10580,"Albany-Schenectady-Troy, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,3
36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,60800
36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,13121
36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,97039
36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,60872
36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,7078
36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,1441
36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,14758
36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,451
36,7,New York,Broome County,13780,"Binghamton, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,26
36,7,New York,Broome County,13780,"Binghamton, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,19
36,7,New York,Broome County,13780,"Binghamton, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,1
36,27,New York,Dutchess County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,1065
36,27,New York,Dutchess County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,213
36,27,New York,Dutchess County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,92
36,27,New York,Dutchess County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,438
36,27,New York,Dutchess County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,24
36,27,New York,Dutchess County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,99
36,29,New York,Erie County,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,137
36,29,New York,Erie County,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,7
36,29,New York,Erie County,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,25
36,43,New York,Herkimer County,46540,"Utica-Rome, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,40
36,45,New York,Jefferson County,48060,"Watertown-Fort Drum, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,6
36,45,New York,Jefferson County,48060,"Watertown-Fort Drum, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,2
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,46
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,3
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,47
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,4460
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,771
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,8413
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,412
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,26874
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,4433
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,36301
36,47,New York,Kings County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,2554
36,51,New York,Livingston County,40380,"Rochester, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,5
36,51,New York,Livingston County,40380,"Rochester, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,17
36,51,New York,Livingston County,40380,"Rochester, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,6
36,55,New York,Monroe County,40380,"Rochester, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,19
36,55,New York,Monroe County,40380,"Rochester, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,2
36,55,New York,Monroe County,40380,"Rochester, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,52
36,59,New York,Nassau County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,5365
36,59,New York,Nassau County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,449
36,59,New York,Nassau County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,597
36,59,New York,Nassau County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,36
36,59,New York,Nassau County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,57107
36,59,New York,Nassau County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,6898
36,59,New York,Nassau County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,6254
36,59,New York,Nassau County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,705
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,27
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,28
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,8
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,76
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,125
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,112
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,5197
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,1363
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,19363
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,1915
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,4051
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,878
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,16304
36,61,New York,New York County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,813
36,67,New York,Onondaga County,45060,"Syracuse, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,7
36,67,New York,Onondaga County,45060,"Syracuse, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,23
36,69,New York,Ontario County,40380,"Rochester, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,4
36,69,New York,Ontario County,40380,"Rochester, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,15
36,71,New York,Orange County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,3278
36,71,New York,Orange County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,939
36,71,New York,Orange County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,148
36,71,New York,Orange County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,15
36,71,New York,Orange County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,1023
36,71,New York,Orange County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,119
36,71,New York,Orange County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,145
36,79,New York,Putnam County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,1852
36,79,New York,Putnam County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,265
36,79,New York,Putnam County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,97
36,79,New York,Putnam County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,340
36,79,New York,Putnam County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,27
36,79,New York,Putnam County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,57
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,6
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,5
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,8
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,10671
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,2063
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,8499
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,334
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,169159
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,30754
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,152536
36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,88951
36,83,New York,Rensselaer County,10580,"Albany-Schenectady-Troy, NY",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,4
36,83,New York,Rensselaer County,10580,"Albany-Schenectady-Troy, NY",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,12
36,85,New York,Richmond County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,696
36,85,New York,Richmond County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,227
36,85,New York,Richmond County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,238
36,85,New York,Richmond County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,48
36,85,New York,Richmond County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,3537
36,85,New York,Richmond County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,678
36,85,New York,Richmond County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,1090
36,85,New York,Richmond County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,74
36,87,New York,Rockland County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,4490
36,87,New York,Rockland County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,1122
36,87,New York,Rockland County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,86
36,87,New York,Rockland County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,5,New York,Bronx County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,14
36,87,New York,Rockland County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,1123
36,87,New York,Rockland County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Carpooled,284
36,87,New York,Rockland County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,96
36,87,New York,Rockland County,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,25
36,91,New York,Saratoga County,10580,"Albany-Schenectady-Troy, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,31
36,91,New York,Saratoga County,10580,"Albany-Schenectady-Troy, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Public transportation,19
36,95,New York,Schoharie County,10580,"Albany-Schenectady-Troy, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,5
36,95,New York,Schoharie County,10580,"Albany-Schenectady-Troy, NY",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA",Other travel mode,1
